customer_id,is_churned,churn_date,churn_reason
CUST130342,0,,
CUST130343,0,,
CUST130344,0,,
CUST130345,0,,
CUST130346,0,,
CUST130347,0,,
CUST130348,0,,
CUST130349,1,2025-08-30,Other
CUST130350,0,,
CUST130351,0,,
CUST130352,0,,
CUST130353,1,2025-10-22,Poor Customer Service
CUST130354,0,,
CUST130355,0,,
CUST130356,0,,
CUST130357,0,,
CUST130358,0,,
CUST130359,0,,
CUST130360,0,,
CUST130361,0,,
CUST130362,1,2025-10-23,High Charges
CUST130363,0,,
CUST130364,1,2025-10-14,Poor Network
CUST130365,0,,
CUST130366,0,,
CUST130367,0,,
CUST130368,0,,
CUST130369,0,,
CUST130370,0,,
CUST130371,1,2025-09-10,High Charges
CUST130372,0,,
CUST130373,0,,
CUST130374,1,2025-10-11,High Charges
CUST130375,0,,
CUST130376,0,,
CUST130377,0,,
CUST130378,0,,
CUST130379,0,,
CUST130380,0,,
CUST130381,0,,
CUST130382,0,,
CUST130383,0,,
CUST130384,0,,
CUST130385,0,,
CUST130386,0,,
CUST130387,0,,
CUST130388,0,,
CUST130389,0,,
CUST130390,1,2025-09-21,Other
CUST130391,0,,
CUST130392,0,,
CUST130393,0,,
CUST130394,0,,
CUST130395,0,,
CUST130396,0,,
CUST130397,0,,
CUST130398,0,,
CUST130399,0,,
CUST130400,0,,
CUST130401,1,2025-09-03,High Charges
CUST130402,0,,
CUST130403,0,,
CUST130404,1,2026-01-10,Poor Network
CUST130405,1,2026-01-12,High Charges
CUST130406,0,,
CUST130407,0,,
CUST130408,1,2025-08-13,Other
CUST130409,0,,
CUST130410,0,,
CUST130411,0,,
CUST130412,0,,
CUST130413,1,2025-09-24,High Charges
CUST130414,0,,
CUST130415,0,,
CUST130416,0,,
CUST130417,1,2025-08-29,Poor Network
CUST130418,0,,
CUST130419,0,,
CUST130420,1,2025-11-04,High Charges
CUST130421,0,,
CUST130422,0,,
CUST130423,0,,
CUST130424,0,,
CUST130425,1,2025-11-16,Poor Network
CUST130426,0,,
CUST130427,0,,
CUST130428,0,,
CUST130429,0,,
CUST130430,1,2025-11-20,Other
CUST130431,1,2025-08-16,High Charges
CUST130432,0,,
CUST130433,0,,
CUST130434,0,,
CUST130435,1,2025-08-18,Better Offer Elsewhere
CUST130436,0,,
CUST130437,0,,
CUST130438,0,,
CUST130439,1,2025-11-10,Poor Network
CUST130440,0,,
CUST130441,0,,
CUST130442,1,2025-11-19,High Charges
CUST130443,0,,
CUST130444,0,,
CUST130445,0,,
CUST130446,0,,
CUST130447,0,,
CUST130448,0,,
CUST130449,0,,
CUST130450,0,,
CUST130451,0,,
CUST130452,1,2026-01-26,Poor Network
CUST130453,0,,
CUST130454,0,,
CUST130455,0,,
CUST130456,0,,
CUST130457,1,2025-11-30,Poor Network
CUST130458,1,2025-12-09,Poor Customer Service
CUST130459,0,,
CUST130460,0,,
CUST130461,0,,
CUST130462,0,,
CUST130463,0,,
CUST130464,0,,
CUST130465,0,,
CUST130466,0,,
CUST130467,0,,
CUST130468,0,,
CUST130469,1,2026-01-02,Better Offer Elsewhere
CUST130470,0,,
CUST130471,0,,
CUST130472,0,,
CUST130473,0,,
CUST130474,0,,
CUST130475,1,2025-11-19,Poor Customer Service
CUST130476,0,,
CUST130477,0,,
CUST130478,1,2025-12-13,Better Offer Elsewhere
CUST130479,0,,
CUST130480,0,,
CUST130481,0,,
CUST130482,0,,
CUST130483,1,2025-08-04,Better Offer Elsewhere
CUST130484,0,,
CUST130485,1,2025-09-20,Poor Network
CUST130486,0,,
CUST130487,1,2025-12-19,Better Offer Elsewhere
CUST130488,0,,
CUST130489,0,,
CUST130490,0,,
CUST130491,0,,
CUST130492,0,,
CUST130493,0,,
CUST130494,0,,
CUST130495,0,,
CUST130496,0,,
CUST130497,0,,
CUST130498,0,,
CUST130499,0,,
CUST130500,0,,
CUST130501,1,2025-09-12,Better Offer Elsewhere
CUST130502,0,,
CUST130503,0,,
CUST130504,0,,
CUST130505,0,,
CUST130506,1,2025-08-16,Poor Network
CUST130507,0,,
CUST130508,0,,
CUST130509,0,,
CUST130510,1,2025-09-13,Other
CUST130511,0,,
CUST130512,0,,
CUST130513,0,,
CUST130514,0,,
CUST130515,0,,
CUST130516,1,2025-08-18,Poor Network
CUST130517,0,,
CUST130518,0,,
CUST130519,1,2025-12-02,Poor Customer Service
CUST130520,0,,
CUST130521,0,,
CUST130522,1,2025-12-16,Poor Customer Service
CUST130523,0,,
CUST130524,0,,
CUST130525,0,,
CUST130526,1,2025-09-16,Better Offer Elsewhere
CUST130527,1,2025-08-14,Other
CUST130528,0,,
CUST130529,0,,
CUST130530,0,,
CUST130531,0,,
CUST130532,1,2025-10-07,High Charges
CUST130533,0,,
CUST130534,0,,
CUST130535,1,2025-12-19,Better Offer Elsewhere
CUST130536,0,,
CUST130537,0,,
CUST130538,0,,
CUST130539,0,,
CUST130540,0,,
CUST130541,0,,
CUST130542,0,,
CUST130543,0,,
CUST130544,0,,
CUST130545,0,,
CUST130546,1,2025-08-22,Other
CUST130547,1,2025-12-13,High Charges
CUST130548,0,,
CUST130549,0,,
CUST130550,0,,
CUST130551,0,,
CUST130552,1,2025-10-19,Poor Customer Service
CUST130553,0,,
CUST130554,0,,
CUST130555,0,,
CUST130556,0,,
CUST130557,1,2026-01-25,Better Offer Elsewhere
CUST130558,0,,
CUST130559,0,,
CUST130560,0,,
CUST130561,0,,
CUST130562,0,,
CUST130563,0,,
CUST130564,0,,
CUST130565,0,,
CUST130566,0,,
CUST130567,0,,
CUST130568,0,,
CUST130569,0,,
CUST130570,0,,
CUST130571,1,2025-08-12,Poor Network
CUST130572,0,,
CUST130573,0,,
CUST130574,0,,
CUST130575,0,,
CUST130576,0,,
CUST130577,0,,
CUST130578,1,2025-11-22,Poor Network
CUST130579,0,,
CUST130580,0,,
CUST130581,0,,
CUST130582,0,,
CUST130583,0,,
CUST130584,0,,
CUST130585,0,,
CUST130586,0,,
CUST130587,0,,
CUST130588,0,,
CUST130589,1,2026-01-23,Better Offer Elsewhere
CUST130590,0,,
CUST130591,1,2025-11-03,Better Offer Elsewhere
CUST130592,0,,
CUST130593,0,,
CUST130594,0,,
CUST130595,0,,
CUST130596,1,2025-12-07,Poor Network
CUST130597,0,,
CUST130598,0,,
CUST130599,0,,
CUST130600,0,,
CUST130601,0,,
CUST130602,0,,
CUST130603,1,2025-09-17,High Charges
CUST130604,0,,
CUST130605,0,,
CUST130606,0,,
CUST130607,1,2025-09-01,Poor Network
CUST130608,1,2025-11-04,High Charges
CUST130609,0,,
CUST130610,0,,
CUST130611,0,,
CUST130612,0,,
CUST130613,0,,
CUST130614,0,,
CUST130615,1,2025-12-13,Other
CUST130616,1,2025-08-24,Poor Customer Service
CUST130617,1,2026-01-27,High Charges
CUST130618,1,2026-01-25,Poor Network
CUST130619,0,,
CUST130620,1,2026-01-12,High Charges
CUST130621,0,,
CUST130622,0,,
CUST130623,0,,
CUST130624,0,,
CUST130625,0,,
CUST130626,0,,
CUST130627,0,,
CUST130628,0,,
CUST130629,1,2026-01-17,High Charges
CUST130630,0,,
CUST130631,0,,
CUST130632,0,,
CUST130633,0,,
CUST130634,0,,
CUST130635,0,,
CUST130636,1,2025-12-09,Better Offer Elsewhere
CUST130637,0,,
CUST130638,0,,
CUST130639,0,,
CUST130640,0,,
CUST130641,0,,
CUST130642,0,,
CUST130643,0,,
CUST130644,0,,
CUST130645,0,,
CUST130646,0,,
CUST130647,0,,
CUST130648,0,,
CUST130649,0,,
CUST130650,1,2025-11-25,High Charges
CUST130651,0,,
CUST130652,0,,
CUST130653,0,,
CUST130654,1,2025-12-29,Poor Network
CUST130655,0,,
CUST130656,0,,
CUST130657,0,,
CUST130658,0,,
CUST130659,1,2026-01-12,Poor Network
CUST130660,0,,
CUST130661,0,,
CUST130662,0,,
CUST130663,0,,
CUST130664,1,2025-08-22,Poor Network
CUST130665,0,,
CUST130666,0,,
CUST130667,0,,
CUST130668,0,,
CUST130669,0,,
CUST130670,0,,
CUST130671,0,,
CUST130672,0,,
CUST130673,0,,
CUST130674,1,2026-01-24,Other
CUST130675,0,,
CUST130676,0,,
CUST130677,0,,
CUST130678,0,,
CUST130679,0,,
CUST130680,0,,
CUST130681,0,,
CUST130682,1,2025-09-30,Poor Network
CUST130683,0,,
CUST130684,1,2025-11-01,Better Offer Elsewhere
CUST130685,0,,
CUST130686,1,2026-01-01,Poor Network
CUST130687,0,,
CUST130688,0,,
CUST130689,0,,
CUST130690,0,,
CUST130691,0,,
CUST130692,0,,
CUST130693,0,,
CUST130694,0,,
CUST130695,1,2026-01-23,High Charges
CUST130696,0,,
CUST130697,1,2025-10-09,High Charges
CUST130698,1,2025-12-06,Better Offer Elsewhere
CUST130699,0,,
CUST130700,1,2025-10-04,High Charges
CUST130701,0,,
CUST130702,0,,
CUST130703,0,,
CUST130704,0,,
CUST130705,0,,
CUST130706,1,2025-08-24,Poor Network
CUST130707,0,,
CUST130708,1,2025-10-06,Poor Network
CUST130709,0,,
CUST130710,0,,
CUST130711,0,,
CUST130712,1,2025-09-11,Other
CUST130713,0,,
CUST130714,0,,
CUST130715,0,,
CUST130716,0,,
CUST130717,1,2025-12-04,Better Offer Elsewhere
CUST130718,0,,
CUST130719,0,,
CUST130720,1,2025-10-10,Poor Customer Service
CUST130721,0,,
CUST130722,0,,
CUST130723,0,,
CUST130724,1,2025-11-17,High Charges
CUST130725,0,,
CUST130726,0,,
CUST130727,0,,
CUST130728,0,,
CUST130729,0,,
CUST130730,0,,
CUST130731,1,2025-09-07,High Charges
CUST130732,1,2025-10-04,Poor Network
CUST130733,1,2025-12-30,High Charges
CUST130734,0,,
CUST130735,0,,
CUST130736,0,,
CUST130737,1,2026-01-14,Poor Customer Service
CUST130738,0,,
CUST130739,0,,
CUST130740,0,,
CUST130741,0,,
CUST130742,0,,
CUST130743,0,,
CUST130744,0,,
CUST130745,0,,
CUST130746,0,,
CUST130747,0,,
CUST130748,0,,
CUST130749,0,,
CUST130750,0,,
CUST130751,0,,
CUST130752,0,,
CUST130753,0,,
CUST130754,0,,
CUST130755,0,,
CUST130756,0,,
CUST130757,0,,
CUST130758,0,,
CUST130759,0,,
CUST130760,0,,
CUST130761,0,,
CUST130762,0,,
CUST130763,0,,
CUST130764,0,,
CUST130765,0,,
CUST130766,1,2026-01-06,Poor Network
CUST130767,0,,
CUST130768,0,,
CUST130769,0,,
CUST130770,0,,
CUST130771,0,,
CUST130772,0,,
CUST130773,0,,
CUST130774,0,,
CUST130775,0,,
CUST130776,0,,
CUST130777,1,2025-10-09,High Charges
CUST130778,1,2025-11-01,Poor Network
CUST130779,0,,
CUST130780,0,,
CUST130781,0,,
CUST130782,0,,
CUST130783,1,2025-10-19,Poor Network
CUST130784,1,2026-01-30,Poor Network
CUST130785,0,,
CUST130786,0,,
CUST130787,0,,
CUST130788,0,,
CUST130789,0,,
CUST130790,1,2025-11-27,High Charges
CUST130791,0,,
CUST130792,0,,
CUST130793,0,,
CUST130794,0,,
CUST130795,0,,
CUST130796,0,,
CUST130797,0,,
CUST130798,1,2025-08-18,Better Offer Elsewhere
CUST130799,0,,
CUST130800,0,,
CUST130801,0,,
CUST130802,1,2025-12-09,High Charges
CUST130803,0,,
CUST130804,0,,
CUST130805,1,2025-12-07,Better Offer Elsewhere
CUST130806,1,2025-12-27,Poor Network
CUST130807,0,,
CUST130808,0,,
CUST130809,0,,
CUST130810,0,,
CUST130811,0,,
CUST130812,0,,
CUST130813,1,2026-01-23,Poor Customer Service
CUST130814,1,2026-01-24,Poor Customer Service
CUST130815,0,,
CUST130816,0,,
CUST130817,0,,
CUST130818,0,,
CUST130819,0,,
CUST130820,0,,
CUST130821,1,2025-08-10,Poor Customer Service
CUST130822,0,,
CUST130823,1,2025-09-20,Better Offer Elsewhere
CUST130824,0,,
CUST130825,0,,
CUST130826,1,2025-11-19,Other
CUST130827,0,,
CUST130828,0,,
CUST130829,1,2025-09-03,Poor Network
CUST130830,0,,
CUST130831,0,,
CUST130832,0,,
CUST130833,1,2025-12-29,High Charges
CUST130834,0,,
CUST130835,1,2025-08-17,Poor Network
CUST130836,0,,
CUST130837,0,,
CUST130838,0,,
CUST130839,0,,
CUST130840,0,,
CUST130841,1,2025-09-30,High Charges
CUST130842,0,,
CUST130843,0,,
CUST130844,0,,
CUST130845,1,2025-12-18,High Charges
CUST130846,0,,
CUST130847,0,,
CUST130848,0,,
CUST130849,0,,
CUST130850,0,,
CUST130851,1,2025-10-12,High Charges
CUST130852,0,,
CUST130853,0,,
CUST130854,0,,
CUST130855,1,2025-10-27,Poor Network
CUST130856,0,,
CUST130857,0,,
CUST130858,0,,
CUST130859,0,,
CUST130860,0,,
CUST130861,0,,
CUST130862,0,,
CUST130863,0,,
CUST130864,0,,
CUST130865,0,,
CUST130866,0,,
CUST130867,0,,
CUST130868,1,2025-10-09,Poor Network
CUST130869,1,2025-09-07,High Charges
CUST130870,0,,
CUST130871,0,,
CUST130872,0,,
CUST130873,0,,
CUST130874,0,,
CUST130875,0,,
CUST130876,0,,
CUST130877,0,,
CUST130878,1,2025-12-16,Poor Customer Service
CUST130879,0,,
CUST130880,1,2025-08-08,Better Offer Elsewhere
CUST130881,0,,
CUST130882,0,,
CUST130883,1,2025-12-11,High Charges
CUST130884,0,,
CUST130885,0,,
CUST130886,0,,
CUST130887,0,,
CUST130888,0,,
CUST130889,0,,
CUST130890,0,,
CUST130891,0,,
CUST130892,0,,
CUST130893,0,,
CUST130894,0,,
CUST130895,0,,
CUST130896,0,,
CUST130897,0,,
CUST130898,0,,
CUST130899,0,,
CUST130900,0,,
CUST130901,0,,
CUST130902,0,,
CUST130903,1,2025-08-20,Poor Network
CUST130904,0,,
CUST130905,0,,
CUST130906,0,,
CUST130907,1,2025-09-07,High Charges
CUST130908,0,,
CUST130909,0,,
CUST130910,0,,
CUST130911,0,,
CUST130912,1,2026-01-02,Poor Customer Service
CUST130913,0,,
CUST130914,1,2025-11-11,Poor Network
CUST130915,0,,
CUST130916,0,,
CUST130917,1,2025-11-04,Better Offer Elsewhere
CUST130918,0,,
CUST130919,0,,
CUST130920,1,2025-10-21,Poor Network
CUST130921,0,,
CUST130922,0,,
CUST130923,1,2025-09-12,Better Offer Elsewhere
CUST130924,0,,
CUST130925,1,2025-11-09,Poor Customer Service
CUST130926,0,,
CUST130927,0,,
CUST130928,0,,
CUST130929,1,2025-11-16,Other
CUST130930,0,,
CUST130931,1,2025-10-09,Better Offer Elsewhere
CUST130932,0,,
CUST130933,0,,
CUST130934,0,,
CUST130935,0,,
CUST130936,0,,
CUST130937,0,,
CUST130938,0,,
CUST130939,0,,
CUST130940,0,,
CUST130941,0,,
CUST130942,0,,
CUST130943,1,2026-01-04,Better Offer Elsewhere
CUST130944,0,,
CUST130945,0,,
CUST130946,0,,
CUST130947,1,2026-01-17,Poor Network
CUST130948,0,,
CUST130949,1,2025-10-30,Better Offer Elsewhere
CUST130950,0,,
CUST130951,0,,
CUST130952,0,,
CUST130953,0,,
CUST130954,1,2025-11-27,Better Offer Elsewhere
CUST130955,0,,
CUST130956,0,,
CUST130957,0,,
CUST130958,0,,
CUST130959,0,,
CUST130960,1,2025-12-15,High Charges
CUST130961,1,2025-11-19,Poor Network
CUST130962,0,,
CUST130963,0,,
CUST130964,0,,
CUST130965,0,,
CUST130966,0,,
CUST130967,1,2025-10-31,Poor Customer Service
CUST130968,1,2025-12-06,Poor Network
CUST130969,0,,
CUST130970,0,,
CUST130971,1,2025-11-13,Poor Network
CUST130972,0,,
CUST130973,0,,
CUST130974,0,,
CUST130975,1,2026-01-15,High Charges
CUST130976,0,,
CUST130977,0,,
CUST130978,0,,
CUST130979,0,,
CUST130980,0,,
CUST130981,1,2025-11-08,Better Offer Elsewhere
CUST130982,1,2025-09-21,High Charges
CUST130983,0,,
CUST130984,0,,
CUST130985,0,,
CUST130986,0,,
CUST130987,0,,
CUST130988,0,,
CUST130989,1,2025-12-19,Other
CUST130990,0,,
CUST130991,0,,
CUST130992,1,2025-10-21,High Charges
CUST130993,0,,
CUST130994,0,,
CUST130995,1,2025-08-21,Poor Network
CUST130996,1,2025-12-28,High Charges
CUST130997,0,,
CUST130998,1,2025-09-16,Poor Network
CUST130999,1,2025-09-23,Poor Customer Service
CUST131000,0,,
CUST131001,1,2026-01-17,Poor Network
CUST131002,1,2025-08-11,Poor Network
CUST131003,0,,
CUST131004,0,,
CUST131005,0,,
CUST131006,0,,
CUST131007,0,,
CUST131008,0,,
CUST131009,1,2025-09-18,High Charges
CUST131010,1,2025-09-07,Other
CUST131011,1,2025-12-14,Poor Network
CUST131012,0,,
CUST131013,0,,
CUST131014,0,,
CUST131015,1,2025-12-08,Other
CUST131016,1,2026-01-01,Poor Customer Service
CUST131017,0,,
CUST131018,0,,
CUST131019,0,,
CUST131020,0,,
CUST131021,0,,
CUST131022,1,2025-10-21,Better Offer Elsewhere
CUST131023,0,,
CUST131024,0,,
CUST131025,0,,
CUST131026,0,,
CUST131027,0,,
CUST131028,0,,
CUST131029,0,,
CUST131030,0,,
CUST131031,0,,
CUST131032,0,,
CUST131033,0,,
CUST131034,1,2025-08-07,Poor Network
CUST131035,1,2026-01-08,Poor Customer Service
CUST131036,0,,
CUST131037,0,,
CUST131038,0,,
CUST131039,0,,
CUST131040,0,,
CUST131041,0,,
CUST131042,1,2025-08-27,Poor Network
CUST131043,1,2025-12-11,High Charges
CUST131044,0,,
CUST131045,0,,
CUST131046,1,2025-09-23,High Charges
CUST131047,0,,
CUST131048,0,,
CUST131049,0,,
CUST131050,0,,
CUST131051,1,2025-11-10,High Charges
CUST131052,1,2025-09-11,Poor Customer Service
CUST131053,0,,
CUST131054,1,2025-12-02,Other
CUST131055,0,,
CUST131056,0,,
CUST131057,1,2025-10-07,Poor Customer Service
CUST131058,0,,
CUST131059,0,,
CUST131060,0,,
CUST131061,0,,
CUST131062,1,2025-11-17,Other
CUST131063,0,,
CUST131064,1,2026-01-22,High Charges
CUST131065,0,,
CUST131066,0,,
CUST131067,0,,
CUST131068,0,,
CUST131069,0,,
CUST131070,0,,
CUST131071,0,,
CUST131072,0,,
CUST131073,0,,
CUST131074,1,2026-01-04,Better Offer Elsewhere
CUST131075,0,,
CUST131076,1,2026-01-25,Poor Customer Service
CUST131077,1,2025-11-10,High Charges
CUST131078,1,2025-08-31,Poor Network
CUST131079,1,2025-08-23,Poor Network
CUST131080,0,,
CUST131081,0,,
CUST131082,0,,
CUST131083,1,2025-12-28,High Charges
CUST131084,1,2025-10-16,Poor Network
CUST131085,0,,
CUST131086,0,,
CUST131087,0,,
CUST131088,0,,
CUST131089,0,,
CUST131090,0,,
CUST131091,0,,
CUST131092,1,2025-09-02,High Charges
CUST131093,0,,
CUST131094,0,,
CUST131095,1,2025-11-26,Poor Network
CUST131096,1,2025-09-13,Poor Network
CUST131097,0,,
CUST131098,0,,
CUST131099,0,,
CUST131100,0,,
CUST131101,0,,
CUST131102,0,,
CUST131103,0,,
CUST131104,0,,
CUST131105,0,,
CUST131106,0,,
CUST131107,1,2025-12-25,High Charges
CUST131108,0,,
CUST131109,0,,
CUST131110,1,2025-11-30,Better Offer Elsewhere
CUST131111,0,,
CUST131112,0,,
CUST131113,0,,
CUST131114,0,,
CUST131115,1,2025-12-01,High Charges
CUST131116,0,,
CUST131117,1,2025-09-06,Other
CUST131118,1,2025-10-24,High Charges
CUST131119,0,,
CUST131120,0,,
CUST131121,0,,
CUST131122,1,2026-01-05,High Charges
CUST131123,0,,
CUST131124,1,2025-12-21,Poor Customer Service
CUST131125,1,2025-12-01,Better Offer Elsewhere
CUST131126,1,2025-12-19,High Charges
CUST131127,0,,
CUST131128,0,,
CUST131129,0,,
CUST131130,0,,
CUST131131,0,,
CUST131132,0,,
CUST131133,1,2026-01-08,High Charges
CUST131134,0,,
CUST131135,0,,
CUST131136,0,,
CUST131137,0,,
CUST131138,0,,
CUST131139,0,,
CUST131140,0,,
CUST131141,1,2025-10-26,Poor Customer Service
CUST131142,0,,
CUST131143,0,,
CUST131144,1,2025-10-29,High Charges
CUST131145,1,2025-12-05,Poor Customer Service
CUST131146,0,,
CUST131147,0,,
CUST131148,0,,
CUST131149,0,,
CUST131150,0,,
CUST131151,0,,
CUST131152,1,2025-09-01,Better Offer Elsewhere
CUST131153,0,,
CUST131154,1,2025-12-10,Other
CUST131155,1,2025-11-18,Poor Customer Service
CUST131156,1,2025-12-05,Other
CUST131157,1,2025-09-24,High Charges
CUST131158,1,2025-08-12,High Charges
CUST131159,0,,
CUST131160,0,,
CUST131161,0,,
CUST131162,1,2025-08-15,Better Offer Elsewhere
CUST131163,0,,
CUST131164,0,,
CUST131165,0,,
CUST131166,0,,
CUST131167,0,,
CUST131168,0,,
CUST131169,0,,
CUST131170,0,,
CUST131171,0,,
CUST131172,0,,
CUST131173,0,,
CUST131174,0,,
CUST131175,0,,
CUST131176,0,,
CUST131177,0,,
CUST131178,0,,
CUST131179,0,,
CUST131180,1,2025-11-11,High Charges
CUST131181,0,,
CUST131182,0,,
CUST131183,0,,
CUST131184,0,,
CUST131185,0,,
CUST131186,0,,
CUST131187,1,2026-01-13,Poor Customer Service
CUST131188,0,,
CUST131189,0,,
CUST131190,0,,
CUST131191,0,,
CUST131192,1,2025-09-22,Poor Network
CUST131193,1,2025-11-03,High Charges
CUST131194,0,,
CUST131195,0,,
CUST131196,1,2025-09-29,Poor Network
CUST131197,0,,
CUST131198,0,,
CUST131199,1,2025-10-19,Other
CUST131200,1,2025-11-25,High Charges
CUST131201,0,,
CUST131202,0,,
CUST131203,0,,
CUST131204,0,,
CUST131205,0,,
CUST131206,0,,
CUST131207,0,,
CUST131208,0,,
CUST131209,0,,
CUST131210,0,,
CUST131211,0,,
CUST131212,1,2025-11-06,High Charges
CUST131213,0,,
CUST131214,0,,
CUST131215,0,,
CUST131216,0,,
CUST131217,0,,
CUST131218,0,,
CUST131219,1,2025-09-14,Better Offer Elsewhere
CUST131220,1,2026-01-20,Poor Customer Service
CUST131221,0,,
CUST131222,0,,
CUST131223,0,,
CUST131224,0,,
CUST131225,1,2025-08-05,High Charges
CUST131226,0,,
CUST131227,1,2025-10-29,High Charges
CUST131228,1,2025-10-24,High Charges
CUST131229,0,,
CUST131230,0,,
CUST131231,1,2025-08-30,Better Offer Elsewhere
CUST131232,0,,
CUST131233,0,,
CUST131234,0,,
CUST131235,0,,
CUST131236,1,2025-11-05,High Charges
CUST131237,0,,
CUST131238,0,,
CUST131239,0,,
CUST131240,0,,
CUST131241,0,,
CUST131242,1,2025-12-04,Better Offer Elsewhere
CUST131243,0,,
CUST131244,1,2026-01-17,Other
CUST131245,0,,
CUST131246,1,2025-09-10,Other
CUST131247,0,,
CUST131248,0,,
CUST131249,0,,
CUST131250,0,,
CUST131251,1,2025-10-18,Better Offer Elsewhere
CUST131252,1,2025-12-01,Better Offer Elsewhere
CUST131253,0,,
CUST131254,0,,
CUST131255,1,2025-10-27,High Charges
CUST131256,1,2026-01-26,Other
CUST131257,0,,
CUST131258,0,,
CUST131259,0,,
CUST131260,0,,
CUST131261,0,,
CUST131262,0,,
CUST131263,0,,
CUST131264,0,,
CUST131265,0,,
CUST131266,0,,
CUST131267,0,,
CUST131268,1,2025-10-28,High Charges
CUST131269,0,,
CUST131270,0,,
CUST131271,0,,
CUST131272,0,,
CUST131273,0,,
CUST131274,0,,
CUST131275,0,,
CUST131276,0,,
CUST131277,0,,
CUST131278,0,,
CUST131279,0,,
CUST131280,1,2025-12-19,Poor Customer Service
CUST131281,0,,
CUST131282,0,,
CUST131283,1,2025-11-09,High Charges
CUST131284,1,2026-01-05,Better Offer Elsewhere
CUST131285,1,2026-01-08,Poor Network
CUST131286,0,,
CUST131287,0,,
CUST131288,1,2026-01-23,High Charges
CUST131289,0,,
CUST131290,0,,
CUST131291,0,,
CUST131292,0,,
CUST131293,0,,
CUST131294,0,,
CUST131295,1,2025-10-23,Poor Network
CUST131296,0,,
CUST131297,0,,
CUST131298,1,2025-12-22,Poor Network
CUST131299,0,,
CUST131300,0,,
CUST131301,1,2025-08-16,Poor Network
CUST131302,0,,
CUST131303,0,,
CUST131304,0,,
CUST131305,0,,
CUST131306,0,,
CUST131307,0,,
CUST131308,1,2025-11-21,High Charges
CUST131309,0,,
CUST131310,0,,
CUST131311,0,,
CUST131312,0,,
CUST131313,0,,
CUST131314,0,,
CUST131315,0,,
CUST131316,0,,
CUST131317,0,,
CUST131318,0,,
CUST131319,1,2025-09-19,Poor Network
CUST131320,0,,
CUST131321,0,,
CUST131322,0,,
CUST131323,0,,
CUST131324,0,,
CUST131325,0,,
CUST131326,0,,
CUST131327,1,2025-11-10,Poor Customer Service
CUST131328,1,2025-08-29,Poor Network
CUST131329,0,,
CUST131330,0,,
CUST131331,0,,
CUST131332,0,,
CUST131333,1,2025-11-16,High Charges
CUST131334,0,,
CUST131335,1,2026-01-15,Poor Customer Service
CUST131336,0,,
CUST131337,0,,
CUST131338,0,,
CUST131339,0,,
CUST131340,0,,
CUST131341,1,2026-01-19,Other
CUST131342,0,,
CUST131343,0,,
CUST131344,1,2025-08-24,High Charges
CUST131345,0,,
CUST131346,0,,
CUST131347,0,,
CUST131348,0,,
CUST131349,0,,
CUST131350,0,,
CUST131351,1,2026-01-05,Better Offer Elsewhere
CUST131352,0,,
CUST131353,0,,
CUST131354,0,,
CUST131355,1,2025-12-31,Poor Customer Service
CUST131356,0,,
CUST131357,1,2025-12-07,High Charges
CUST131358,0,,
CUST131359,1,2025-08-04,High Charges
CUST131360,0,,
CUST131361,0,,
CUST131362,0,,
CUST131363,0,,
CUST131364,1,2025-11-10,High Charges
CUST131365,0,,
CUST131366,0,,
CUST131367,0,,
CUST131368,0,,
CUST131369,0,,
CUST131370,0,,
CUST131371,0,,
CUST131372,0,,
CUST131373,0,,
CUST131374,1,2025-09-11,High Charges
CUST131375,0,,
CUST131376,0,,
CUST131377,0,,
CUST131378,0,,
CUST131379,0,,
CUST131380,0,,
CUST131381,0,,
CUST131382,0,,
CUST131383,0,,
CUST131384,0,,
CUST131385,1,2025-11-01,Poor Network
CUST131386,1,2026-01-17,High Charges
CUST131387,0,,
CUST131388,0,,
CUST131389,1,2025-10-03,Other
CUST131390,0,,
CUST131391,0,,
CUST131392,0,,
CUST131393,0,,
CUST131394,1,2025-10-25,Poor Network
CUST131395,0,,
CUST131396,1,2025-08-20,High Charges
CUST131397,0,,
CUST131398,1,2025-10-30,Other
CUST131399,0,,
CUST131400,0,,
CUST131401,0,,
CUST131402,0,,
CUST131403,0,,
CUST131404,0,,
CUST131405,0,,
CUST131406,0,,
CUST131407,0,,
CUST131408,0,,
CUST131409,0,,
CUST131410,0,,
CUST131411,1,2025-10-19,High Charges
CUST131412,0,,
CUST131413,0,,
CUST131414,0,,
CUST131415,0,,
CUST131416,0,,
CUST131417,1,2025-09-02,Other
CUST131418,0,,
CUST131419,0,,
CUST131420,0,,
CUST131421,0,,
CUST131422,0,,
CUST131423,1,2025-12-02,Better Offer Elsewhere
CUST131424,0,,
CUST131425,1,2025-11-04,High Charges
CUST131426,0,,
CUST131427,0,,
CUST131428,0,,
CUST131429,0,,
CUST131430,1,2025-09-26,Poor Customer Service
CUST131431,0,,
CUST131432,1,2025-10-21,High Charges
CUST131433,1,2025-10-11,High Charges
CUST131434,0,,
CUST131435,0,,
CUST131436,0,,
CUST131437,1,2025-11-13,High Charges
CUST131438,0,,
CUST131439,0,,
CUST131440,0,,
CUST131441,0,,
CUST131442,0,,
CUST131443,0,,
CUST131444,1,2025-08-22,High Charges
CUST131445,0,,
CUST131446,0,,
CUST131447,1,2026-01-21,High Charges
CUST131448,1,2025-11-30,Better Offer Elsewhere
CUST131449,0,,
CUST131450,0,,
